AnalysisDate,Time Period,MMWRyear,MMWRweek,Weekending,RaceEthnicity,Sex,AgeGroup,Deaths (weighted),COVID19 (weighted),Deaths (unweighted),COVID19 (unweighted),Average number of deaths (weighted),Average number of deaths (unweighted),Number above average (weighted),Percent above average (weighted),Number above average (unweighted),Percent above average (unweighted),Footnote,Geography
01/16/2022,2015-2019,2018,34,08/25/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,610,0,610,0,616,616,,,,,,United States
01/16/2022,2015-2019,2018,35,09/01/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,593,0,593,0,583,583,,,,,,United States
01/16/2022,2015-2019,2018,36,09/08/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,580,0,580,0,609,609,,,,,,United States
01/16/2022,2015-2019,2018,37,09/15/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,577,0,577,0,606,606,,,,,,United States
01/16/2022,2015-2019,2018,38,09/22/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,632,0,632,0,621,621,,,,,,United States
01/16/2022,2015-2019,2018,39,09/29/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,601,0,601,0,588,588,,,,,,United States
01/16/2022,2015-2019,2018,40,10/06/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,585,0,585,0,603,603,,,,,,United States
01/16/2022,2015-2019,2018,41,10/13/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,594,0,594,0,584,584,,,,,,United States
01/16/2022,2015-2019,2018,42,10/20/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,604,0,604,0,592,592,,,,,,United States
01/16/2022,2015-2019,2018,43,10/27/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,574,0,574,0,581,581,,,,,,United States
01/16/2022,2015-2019,2018,44,11/03/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,587,0,587,0,586,586,,,,,,United States
01/16/2022,2015-2019,2018,45,11/10/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,577,0,577,0,582,582,,,,,,United States
01/16/2022,2015-2019,2018,46,11/17/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,592,0,592,0,586,586,,,,,,United States
01/16/2022,2015-2019,2018,47,11/24/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,547,0,547,0,591,591,,,,,,United States
01/16/2022,2015-2019,2018,48,12/01/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,547,0,547,0,593,593,,,,,,United States
01/16/2022,2015-2019,2018,49,12/08/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,567,0,567,0,580,580,,,,,,United States
01/16/2022,2015-2019,2018,50,12/15/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,561,0,561,0,596,596,,,,,,United States
01/16/2022,2015-2019,2018,51,12/22/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,555,0,555,0,605,605,,,,,,United States
01/16/2022,2015-2019,2018,52,12/29/2018,All Race/Ethnicity Groups,All Sexes,0-14 Years,567,0,567,0,592,592,,,,,,United States
01/16/2022,2015-2019,2019,1,01/05/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,586,0,586,0,615,615,,,,,,United States
01/16/2022,2015-2019,2019,2,01/12/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,556,0,556,0,605,605,,,,,,United States
01/16/2022,2015-2019,2019,3,01/19/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,560,0,560,0,600,600,,,,,,United States
01/16/2022,2015-2019,2019,4,01/26/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,555,0,555,0,603,603,,,,,,United States
01/16/2022,2015-2019,2019,5,02/02/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,586,0,586,0,613,613,,,,,,United States
01/16/2022,2015-2019,2019,6,02/09/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,601,0,601,0,628,628,,,,,,United States
01/16/2022,2015-2019,2019,7,02/16/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,569,0,569,0,626,626,,,,,,United States
01/16/2022,2015-2019,2019,8,02/23/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,586,0,586,0,624,624,,,,,,United States
01/16/2022,2015-2019,2019,9,03/02/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,639,0,639,0,616,616,,,,,,United States
01/16/2022,2015-2019,2019,10,03/09/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,597,0,597,0,610,610,,,,,,United States
01/16/2022,2015-2019,2019,11,03/16/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,563,0,563,0,622,622,,,,,,United States
01/16/2022,2015-2019,2019,12,03/23/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,592,0,592,0,636,636,,,,,,United States
01/16/2022,2015-2019,2019,13,03/30/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,579,0,579,0,614,614,,,,,,United States
01/16/2022,2015-2019,2019,14,04/06/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,554,0,554,0,597,597,,,,,,United States
01/16/2022,2015-2019,2019,15,04/13/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,594,0,594,0,611,611,,,,,,United States
01/16/2022,2015-2019,2019,16,04/20/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,587,0,587,0,617,617,,,,,,United States
01/16/2022,2015-2019,2019,17,04/27/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,579,0,579,0,616,616,,,,,,United States
01/16/2022,2015-2019,2019,18,05/04/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,603,0,603,0,619,619,,,,,,United States
01/16/2022,2015-2019,2019,19,05/11/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,567,0,567,0,617,617,,,,,,United States
01/16/2022,2015-2019,2019,20,05/18/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,594,0,594,0,614,614,,,,,,United States
01/16/2022,2015-2019,2019,21,05/25/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,616,0,616,0,607,607,,,,,,United States
01/16/2022,2015-2019,2019,22,06/01/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,610,0,610,0,628,628,,,,,,United States
01/16/2022,2015-2019,2019,23,06/08/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,626,0,626,0,627,627,,,,,,United States
01/16/2022,2015-2019,2019,24,06/15/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,640,0,640,0,645,645,,,,,,United States
01/16/2022,2015-2019,2019,25,06/22/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,582,0,582,0,635,635,,,,,,United States
01/16/2022,2015-2019,2019,26,06/29/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,605,0,605,0,623,623,,,,,,United States
01/16/2022,2015-2019,2019,27,07/06/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,585,0,585,0,605,605,,,,,,United States
01/16/2022,2015-2019,2019,28,07/13/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,587,0,587,0,621,621,,,,,,United States
01/16/2022,2015-2019,2019,29,07/20/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,605,0,605,0,630,630,,,,,,United States
01/16/2022,2015-2019,2019,30,07/27/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,605,0,605,0,621,621,,,,,,United States
01/16/2022,2015-2019,2019,31,08/03/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,553,0,553,0,596,596,,,,,,United States
01/16/2022,2015-2019,2019,32,08/10/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,576,0,576,0,607,607,,,,,,United States
01/16/2022,2015-2019,2019,33,08/17/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,598,0,598,0,613,613,,,,,,United States
01/16/2022,2015-2019,2019,34,08/24/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,563,0,563,0,616,616,,,,,,United States
01/16/2022,2015-2019,2019,35,08/31/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,563,0,563,0,583,583,,,,,,United States
01/16/2022,2015-2019,2019,36,09/07/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,585,0,585,0,609,609,,,,,,United States
01/16/2022,2015-2019,2019,37,09/14/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,557,0,557,0,606,606,,,,,,United States
01/16/2022,2015-2019,2019,38,09/21/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,597,0,597,0,621,621,,,,,,United States
01/16/2022,2015-2019,2019,39,09/28/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,547,0,547,0,588,588,,,,,,United States
01/16/2022,2015-2019,2019,40,10/05/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,561,0,561,0,603,603,,,,,,United States
01/16/2022,2015-2019,2019,41,10/12/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,542,0,542,0,584,584,,,,,,United States
01/16/2022,2015-2019,2019,42,10/19/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,565,0,565,0,592,592,,,,,,United States
01/16/2022,2015-2019,2019,43,10/26/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,532,0,532,0,581,581,,,,,,United States
01/16/2022,2015-2019,2019,44,11/02/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,503,0,503,0,586,586,,,,,,United States
01/16/2022,2015-2019,2019,45,11/09/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,549,0,549,0,582,582,,,,,,United States
01/16/2022,2015-2019,2019,46,11/16/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,580,0,580,0,586,586,,,,,,United States
01/16/2022,2015-2019,2019,47,11/23/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,571,0,571,0,591,591,,,,,,United States
01/16/2022,2015-2019,2019,48,11/30/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,562,0,562,0,593,593,,,,,,United States
01/16/2022,2015-2019,2019,49,12/07/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,550,0,550,0,580,580,,,,,,United States
01/16/2022,2015-2019,2019,50,12/14/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,583,0,583,0,596,596,,,,,,United States
01/16/2022,2015-2019,2019,51,12/21/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,594,0,594,0,605,605,,,,,,United States
01/16/2022,2015-2019,2019,52,12/28/2019,All Race/Ethnicity Groups,All Sexes,0-14 Years,607,0,607,0,592,592,,,,,,United States
01/16/2022,2020,2020,1,01/04/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,580,0,580,0,580,580,-35,-5.7,-35,-5.7,,United States
01/16/2022,2020,2020,2,01/11/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,590,0,590,0,590,590,-15,-2.5,-15,-2.5,,United States
01/16/2022,2020,2020,3,01/18/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,590,0,590,0,590,590,-10,-1.7,-10,-1.7,,United States
01/16/2022,2020,2020,4,01/25/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,589,0,589,0,589,589,-14,-2.3,-14,-2.3,,United States
01/16/2022,2020,2020,5,02/01/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,574,0,574,0,574,574,-39,-6.4,-39,-6.4,,United States
01/16/2022,2020,2020,6,02/08/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,623,0,623,0,623,623,-5,-0.8,-5,-0.8,,United States
01/16/2022,2020,2020,7,02/15/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,589,0,589,0,589,589,-37,-5.9,-37,-5.9,,United States
01/16/2022,2020,2020,8,02/22/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,538,0,538,0,538,538,-86,-13.8,-86,-13.8,,United States
01/16/2022,2020,2020,9,02/29/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,618,0,618,0,618,618,2,0.3,2,0.3,,United States
01/16/2022,2020,2020,10,03/07/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,544,0,544,0,544,544,-66,-10.8,-66,-10.8,,United States
01/16/2022,2020,2020,11,03/14/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,547,0,547,0,547,547,-75,-12.1,-75,-12.1,,United States
01/16/2022,2020,2020,12,03/21/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,575,2,575,2,575,575,-61,-9.6,-61,-9.6,,United States
01/16/2022,2020,2020,13,03/28/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,531,3,531,3,531,531,-83,-13.5,-83,-13.5,,United States
01/16/2022,2020,2020,14,04/04/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,498,1,498,1,498,498,-99,-16.6,-99,-16.6,,United States
01/16/2022,2020,2020,15,04/11/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,547,4,547,4,547,547,-64,-10.5,-64,-10.5,,United States
01/16/2022,2020,2020,16,04/18/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,500,0,500,0,500,500,-117,-19,-117,-19,,United States
01/16/2022,2020,2020,17,04/25/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,544,3,544,3,544,544,-72,-11.7,-72,-11.7,,United States
01/16/2022,2020,2020,18,05/02/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,505,4,505,4,505,505,-114,-18.4,-114,-18.4,,United States
01/16/2022,2020,2020,19,05/09/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,551,7,551,7,551,551,-66,-10.7,-66,-10.7,,United States
01/16/2022,2020,2020,20,05/16/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,571,5,571,5,571,571,-43,-7,-43,-7,,United States
01/16/2022,2020,2020,21,05/23/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,566,0,566,0,566,566,-41,-6.8,-41,-6.8,,United States
01/16/2022,2020,2020,22,05/30/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,564,2,564,2,564,564,-64,-10.2,-64,-10.2,,United States
01/16/2022,2020,2020,23,06/06/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,616,3,616,3,616,616,-11,-1.8,-11,-1.8,,United States
01/16/2022,2020,2020,24,06/13/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,582,2,582,2,582,582,-63,-9.8,-63,-9.8,,United States
01/16/2022,2020,2020,25,06/20/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,594,1,594,1,594,594,-41,-6.5,-41,-6.5,,United States
01/16/2022,2020,2020,26,06/27/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,530,5,530,5,530,530,-93,-14.9,-93,-14.9,,United States
01/16/2022,2020,2020,27,07/04/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,610,4,610,4,610,610,5,0.8,5,0.8,,United States
01/16/2022,2020,2020,28,07/11/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,619,7,619,7,619,619,-2,-0.3,-2,-0.3,,United States
01/16/2022,2020,2020,29,07/18/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,540,3,540,3,540,540,-90,-14.3,-90,-14.3,,United States
01/16/2022,2020,2020,30,07/25/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,584,3,584,3,584,584,-37,-6,-37,-6,,United States
01/16/2022,2020,2020,31,08/01/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,524,7,524,7,524,524,-72,-12.1,-72,-12.1,,United States
01/16/2022,2020,2020,32,08/08/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,564,4,564,4,564,564,-43,-7.1,-43,-7.1,,United States
01/16/2022,2020,2020,33,08/15/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,529,3,529,3,529,529,-84,-13.7,-84,-13.7,,United States
01/16/2022,2020,2020,34,08/22/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,513,5,513,5,513,513,-103,-16.7,-103,-16.7,,United States
01/16/2022,2020,2020,35,08/29/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,530,1,530,1,530,530,-53,-9.1,-53,-9.1,,United States
01/16/2022,2020,2020,36,09/05/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,537,1,537,1,537,537,-72,-11.8,-72,-11.8,,United States
01/16/2022,2020,2020,37,09/12/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,571,5,571,5,571,571,-35,-5.8,-35,-5.8,,United States
01/16/2022,2020,2020,38,09/19/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,554,1,554,1,554,554,-67,-10.8,-67,-10.8,,United States
01/16/2022,2020,2020,39,09/26/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,519,2,519,2,519,519,-69,-11.7,-69,-11.7,,United States
01/16/2022,2020,2020,40,10/03/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,540,3,540,3,540,540,-63,-10.4,-63,-10.4,,United States
01/16/2022,2020,2020,41,10/10/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,550,2,550,2,550,550,-34,-5.8,-34,-5.8,,United States
01/16/2022,2020,2020,42,10/17/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,529,0,529,0,529,529,-63,-10.6,-63,-10.6,,United States
01/16/2022,2020,2020,43,10/24/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,493,3,493,3,493,493,-88,-15.1,-88,-15.1,,United States
01/16/2022,2020,2020,44,10/31/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,549,4,549,4,549,549,-37,-6.3,-37,-6.3,,United States
01/16/2022,2020,2020,45,11/07/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,556,5,556,5,556,556,-26,-4.5,-26,-4.5,,United States
01/16/2022,2020,2020,46,11/14/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,546,2,546,2,546,546,-40,-6.8,-40,-6.8,,United States
01/16/2022,2020,2020,47,11/21/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,548,6,548,6,548,548,-43,-7.3,-43,-7.3,,United States
01/16/2022,2020,2020,48,11/28/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,493,3,493,3,493,493,-100,-16.9,-100,-16.9,,United States
01/16/2022,2020,2020,49,12/05/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,490,7,490,7,490,490,-90,-15.5,-90,-15.5,,United States
01/16/2022,2020,2020,50,12/12/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,530,4,530,4,530,530,-66,-11.1,-66,-11.1,,United States
01/16/2022,2020,2020,51,12/19/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,498,3,498,3,498,498,-107,-17.7,-107,-17.7,,United States
01/16/2022,2020,2020,52,12/26/2020,All Race/Ethnicity Groups,All Sexes,0-14 Years,494,8,494,8,494,494,-98,-16.6,-98,-16.6,,United States
01/16/2022,2020,2020,53,01/02/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,540,10,540,10,540,540,-66,-10.9,-66,-10.9,,United States
01/16/2022,2021,2021,1,01/09/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,511,10,511,10,511,511,-104,-16.9,-104,-16.9,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,2,01/16/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,523,7,523,7,523,523,-82,-13.6,-82,-13.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,3,01/23/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,534,2,534,2,534,534,-66,-11,-66,-11,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,4,01/30/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,563,7,563,7,563,563,-40,-6.6,-40,-6.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,5,02/06/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,533,8,533,8,533,533,-80,-13.1,-80,-13.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,6,02/13/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,534,4,534,4,534,534,-94,-15,-94,-15,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,7,02/20/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,544,2,544,2,544,544,-82,-13.1,-82,-13.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,8,02/27/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,577,4,577,4,577,577,-47,-7.5,-47,-7.5,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,9,03/06/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,525,4,525,4,525,525,-91,-14.8,-91,-14.8,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,10,03/13/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,525,2,525,2,525,525,-85,-13.9,-85,-13.9,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,11,03/20/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,532,4,532,4,532,532,-90,-14.5,-90,-14.5,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,12,03/27/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,588,4,588,4,588,588,-48,-7.5,-48,-7.5,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,13,04/03/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,547,6,547,6,547,547,-67,-10.9,-67,-10.9,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,14,04/10/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,583,6,583,6,583,583,-14,-2.3,-14,-2.3,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,15,04/17/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,557,1,557,1,557,557,-54,-8.8,-54,-8.8,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,16,04/24/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,558,12,558,12,558,558,-59,-9.6,-59,-9.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,17,05/01/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,578,3,578,3,578,578,-38,-6.2,-38,-6.2,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,18,05/08/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,573,3,573,3,573,573,-46,-7.4,-46,-7.4,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,19,05/15/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,599,4,599,4,599,599,-18,-2.9,-18,-2.9,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,20,05/22/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,582,4,582,4,582,582,-32,-5.2,-32,-5.2,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,21,05/29/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,550,2,550,2,550,550,-57,-9.4,-57,-9.4,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,22,06/05/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,626,8,626,8,626,626,-2,-0.3,-2,-0.3,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,23,06/12/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,558,2,558,2,558,558,-69,-11,-69,-11,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,24,06/19/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,566,1,566,1,566,566,-79,-12.2,-79,-12.2,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,25,06/26/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,584,2,584,2,584,584,-51,-8,-51,-8,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,26,07/03/2021,All Race/Ethnicity Groups,All Sexes,0-14 Years,568,4,568,4,568,568,-55,-8.8,-55,-8.8,Data may be incomplete in recent weeks.,United States
